timestamp,cattle_id,day,body_temperature_c,heart_rate_bpm,respiration_rate_bpm,activity_percent,feed_intake_kg_day,water_intake_l_day,ambient_temperature_c,humidity_percent,co2_ppm,nh3_ppm,disease_risk_score,health_status,disease_alert
2026-06-17 06:00:00,CATTLE-012,33,38.615,70.744,17.919,68.044,6.545,29.294,27.696,80.208,741.439,4.686,0.046,Healthy,0
2026-06-17 07:00:00,CATTLE-012,33,38.704,68.187,17.562,66.599,6.829,30.58,29.048,78.791,732.269,5.496,0.03,Healthy,0
2026-06-17 08:00:00,CATTLE-012,33,38.81,66.911,18.197,72.992,6.856,30.75,30.319,74.606,693.281,4.266,0.036,Healthy,0
2026-06-17 09:00:00,CATTLE-012,33,38.62,70.536,17.319,71.707,6.814,29.992,29.518,66.874,748.67,4.716,0.038,Healthy,0
2026-06-17 10:00:00,CATTLE-012,33,38.74,71.011,17.302,79.005,6.828,30.346,30.768,72.228,766.223,4.588,0.03,Healthy,0
2026-06-17 11:00:00,CATTLE-012,33,38.637,66.41,19.101,79.233,7.169,31.527,31.636,68.725,616.618,3.669,0.037,Healthy,0
2026-06-17 12:00:00,CATTLE-012,33,38.772,69.108,17.415,79.292,6.843,30.833,30.527,66.119,677.313,4.77,0.049,Healthy,0
2026-06-17 13:00:00,CATTLE-012,33,38.661,74.075,17.872,80.588,6.896,31.236,30.629,67.176,621.186,3.622,0.017,Healthy,0
2026-06-17 14:00:00,CATTLE-012,33,38.709,66.593,17.94,64.752,7.047,31.44,30.873,71.897,537.199,2.918,0.029,Healthy,0
2026-06-17 15:00:00,CATTLE-012,33,38.67,65.188,17.602,78.97,6.646,31.455,31.011,65.397,460.037,2.862,0.063,Healthy,0
2026-06-17 16:00:00,CATTLE-012,33,38.696,73.766,17.658,69.636,6.745,30.484,30.634,69.069,572.326,3.414,0.007,Healthy,0
2026-06-17 17:00:00,CATTLE-012,33,38.509,71.564,17.364,72.038,6.639,29.78,29.343,75.196,517.555,3.865,0.014,Healthy,0
2026-06-17 18:00:00,CATTLE-012,33,38.619,71.058,18.153,72.892,6.568,32.034,27.981,80.177,540.929,2.402,0.028,Healthy,0
2026-06-17 19:00:00,CATTLE-012,33,38.678,73.817,17.419,66.764,6.465,29.995,26.848,75.513,582.024,2.555,0.044,Healthy,0
2026-06-17 20:00:00,CATTLE-012,33,38.541,72.343,21.02,61.445,6.423,29.115,26.066,81.031,527.763,1.82,0.032,Healthy,0
2026-06-17 21:00:00,CATTLE-012,33,38.492,74.963,19.776,66.206,6.5,30.238,25.439,81.68,628.309,1.949,0.035,Healthy,0
2026-06-17 22:00:00,CATTLE-012,33,38.625,74.804,20.775,68.04,6.083,27.223,23.69,84.227,467.33,2.933,0.036,Healthy,0
2026-06-17 23:00:00,CATTLE-012,33,38.576,71.801,21.152,58.989,6.433,29.768,24.569,86.541,618.381,2.734,0.051,Healthy,0
2026-06-18 00:00:00,CATTLE-012,34,38.546,71.645,21.257,47.113,6.34,28.774,26.07,90.919,686.764,3.196,0.074,Healthy,0
2026-06-18 01:00:00,CATTLE-012,34,38.441,74.883,21.886,52.601,6.609,29.393,25.128,86.436,604.593,2.792,0.032,Healthy,0
2026-06-18 02:00:00,CATTLE-012,34,38.673,73.766,20.88,53.771,6.48,29.506,23.967,86.423,793.636,2.882,0.077,Healthy,0
2026-06-18 03:00:00,CATTLE-012,34,38.507,74.313,21.293,50.312,6.423,28.339,25.685,89.41,741.108,2.906,0.06,Healthy,0
2026-06-18 04:00:00,CATTLE-012,34,38.467,70.593,18.906,63.849,6.279,27.875,26.344,75.463,806.574,4.552,0.032,Healthy,0
2026-06-18 05:00:00,CATTLE-012,34,38.567,73.024,18.964,70.871,6.737,28.453,27.715,84.997,767.342,4.436,0.02,Healthy,0
2026-06-18 06:00:00,CATTLE-012,34,38.656,69.724,20.579,75.352,6.827,29.457,26.974,80.463,762.055,3.181,0.034,Healthy,0
2026-06-18 07:00:00,CATTLE-012,34,38.663,69.31,18.86,69.014,6.391,29.908,28.16,77.009,622.254,5.184,0.025,Healthy,0
2026-06-18 08:00:00,CATTLE-012,34,38.674,71.888,17.406,72.074,6.561,30.0,29.772,73.349,783.75,4.716,0.008,Healthy,0
2026-06-18 09:00:00,CATTLE-012,34,38.679,71.311,17.799,78.863,6.798,31.009,29.957,68.922,816.139,4.17,0.038,Healthy,0
2026-06-18 10:00:00,CATTLE-012,34,38.738,68.329,20.72,82.212,7.196,31.346,31.153,67.146,770.117,3.792,0.018,Healthy,0
2026-06-18 11:00:00,CATTLE-012,34,38.762,73.678,16.453,67.867,6.971,32.779,31.354,68.907,636.403,4.508,0.042,Healthy,0
2026-06-18 12:00:00,CATTLE-012,34,38.773,67.703,16.557,78.073,7.073,30.703,31.386,68.266,681.463,3.595,0.014,Healthy,0
2026-06-18 13:00:00,CATTLE-012,34,38.712,70.798,18.612,79.885,6.951,32.786,29.862,70.773,593.924,3.837,0.019,Healthy,0
2026-06-18 14:00:00,CATTLE-012,34,38.702,68.714,19.192,75.724,6.942,31.354,31.228,72.26,545.381,4.154,0.051,Healthy,0
2026-06-18 15:00:00,CATTLE-012,34,38.758,66.729,17.161,85.881,6.869,29.218,29.825,71.82,510.13,4.145,0.026,Healthy,0
2026-06-18 16:00:00,CATTLE-012,34,38.757,71.192,17.77,71.813,7.018,30.747,29.872,73.896,450.347,2.835,0.015,Healthy,0
2026-06-18 17:00:00,CATTLE-012,34,38.662,67.271,18.257,75.247,6.66,30.257,29.226,75.971,511.658,2.712,0.042,Healthy,0
2026-06-18 18:00:00,CATTLE-012,34,38.63,75.351,21.141,59.776,6.797,30.046,28.995,72.62,546.638,3.171,0.009,Healthy,0
2026-06-18 19:00:00,CATTLE-012,34,38.673,72.092,19.495,69.241,6.243,28.36,26.746,81.083,504.474,1.964,0.043,Healthy,0
2026-06-18 20:00:00,CATTLE-012,34,38.508,79.198,17.825,58.893,6.424,27.969,26.06,79.05,596.083,2.388,0.033,Healthy,0
2026-06-18 21:00:00,CATTLE-012,34,38.561,71.782,17.564,52.051,7.045,28.459,25.053,87.455,584.764,3.279,0.024,Healthy,0
2026-06-18 22:00:00,CATTLE-012,34,38.556,74.69,19.414,60.705,6.102,28.768,25.179,85.476,576.328,3.299,0.028,Healthy,0
2026-06-18 23:00:00,CATTLE-012,34,38.551,77.604,20.23,58.799,6.417,28.895,22.822,83.915,557.583,2.304,0.025,Healthy,0
2026-06-19 00:00:00,CATTLE-012,35,38.537,75.445,19.869,65.078,6.396,28.508,24.511,89.174,719.291,3.298,0.039,Healthy,0
2026-06-19 01:00:00,CATTLE-012,35,38.563,77.113,19.773,60.324,5.878,28.578,25.353,88.133,724.911,2.529,0.024,Healthy,0
2026-06-19 02:00:00,CATTLE-012,35,38.515,78.488,20.297,61.714,6.369,27.547,24.264,81.874,804.659,2.97,0.01,Healthy,0
2026-06-19 03:00:00,CATTLE-012,35,38.551,73.348,20.411,60.005,6.508,26.498,25.638,87.763,817.811,3.561,0.0,Healthy,0
2026-06-19 04:00:00,CATTLE-012,35,38.649,72.983,18.897,71.749,6.853,28.423,25.593,78.26,759.915,3.706,0.037,Healthy,0
2026-06-19 05:00:00,CATTLE-012,35,38.507,73.781,20.581,60.405,6.411,30.263,26.077,79.905,709.142,4.045,0.033,Healthy,0
2026-06-19 06:00:00,CATTLE-012,35,38.54,67.537,17.967,71.15,6.76,29.692,29.129,80.721,711.429,3.611,0.016,Healthy,0
2026-06-19 07:00:00,CATTLE-012,35,38.654,73.566,18.973,74.67,7.084,30.019,29.472,74.698,715.851,4.224,0.054,Healthy,0
2026-06-19 08:00:00,CATTLE-012,35,38.512,71.65,17.064,67.458,6.793,31.323,27.619,77.078,678.709,4.421,0.012,Healthy,0
2026-06-19 09:00:00,CATTLE-012,35,38.666,67.009,19.515,75.759,6.889,31.96,30.189,70.147,831.789,4.496,0.026,Healthy,0
2026-06-19 10:00:00,CATTLE-012,35,38.772,68.058,17.467,82.253,7.009,31.36,31.735,75.459,734.81,4.829,0.008,Healthy,0
2026-06-19 11:00:00,CATTLE-012,35,38.756,69.099,18.052,79.823,6.857,32.115,32.082,70.747,722.288,5.071,0.0,Healthy,0
2026-06-19 12:00:00,CATTLE-012,35,38.702,67.31,17.753,86.054,7.068,30.423,31.117,63.193,729.545,4.349,0.018,Healthy,0
2026-06-19 13:00:00,CATTLE-012,35,38.783,69.987,20.235,76.241,6.942,30.678,31.478,74.717,533.19,4.403,0.037,Healthy,0
2026-06-19 14:00:00,CATTLE-012,35,38.771,73.919,17.48,85.218,7.124,31.848,30.936,68.201,535.821,4.068,0.041,Healthy,0
2026-06-19 15:00:00,CATTLE-012,35,38.757,67.013,18.317,71.166,6.896,32.225,30.848,67.429,524.431,4.36,0.012,Healthy,0
2026-06-19 16:00:00,CATTLE-012,35,38.697,70.981,17.839,62.132,7.159,29.18,29.583,71.815,425.102,2.82,0.025,Healthy,0
2026-06-19 17:00:00,CATTLE-012,35,38.721,72.866,18.602,75.135,6.61,30.361,28.593,72.113,534.235,2.958,0.043,Healthy,0
2026-06-19 18:00:00,CATTLE-012,35,38.586,75.349,17.972,67.326,6.52,29.435,26.82,81.289,491.071,2.153,0.05,Healthy,0
2026-06-19 19:00:00,CATTLE-012,35,38.628,70.335,21.061,67.236,6.323,27.511,26.552,81.065,584.403,3.295,0.041,Healthy,0
2026-06-19 20:00:00,CATTLE-012,35,38.539,73.342,17.198,61.075,6.556,27.326,25.495,85.115,637.409,3.025,0.014,Healthy,0
2026-06-19 21:00:00,CATTLE-012,35,38.515,73.258,17.961,64.128,6.008,27.347,25.056,86.8,670.137,2.481,0.021,Healthy,0
2026-06-19 22:00:00,CATTLE-012,35,38.57,78.889,21.472,54.466,6.381,29.191,25.576,88.426,614.467,2.179,0.048,Healthy,0
2026-06-19 23:00:00,CATTLE-012,35,38.507,73.2,20.375,61.136,6.312,27.355,24.502,87.269,553.144,2.268,0.0,Healthy,0
2026-06-20 00:00:00,CATTLE-012,36,38.568,75.372,19.632,56.088,6.38,29.523,24.922,83.175,650.115,3.196,0.004,Healthy,0
2026-06-20 01:00:00,CATTLE-012,36,38.457,75.761,22.289,58.012,6.418,29.462,26.457,83.16,674.234,2.888,0.046,Healthy,0
2026-06-20 02:00:00,CATTLE-012,36,38.532,73.401,20.446,52.367,6.35,27.397,24.126,82.602,701.132,2.566,0.04,Healthy,0
2026-06-20 03:00:00,CATTLE-012,36,38.514,72.893,21.485,57.494,6.118,30.24,25.228,81.009,755.583,3.411,0.041,Healthy,0
2026-06-20 04:00:00,CATTLE-012,36,38.551,70.764,19.153,63.944,6.786,29.085,24.01,77.427,709.221,3.945,0.025,Healthy,0
2026-06-20 05:00:00,CATTLE-012,36,38.505,71.708,19.357,62.819,6.697,29.399,26.725,78.158,711.367,3.346,0.032,Healthy,0
2026-06-20 06:00:00,CATTLE-012,36,38.623,71.787,20.892,74.432,6.751,30.058,27.532,78.252,713.645,4.068,0.0,Healthy,0
2026-06-20 07:00:00,CATTLE-012,36,38.721,71.858,18.567,71.096,6.941,29.988,27.789,76.822,766.494,4.995,0.042,Healthy,0
2026-06-20 08:00:00,CATTLE-012,36,38.776,70.466,20.187,75.886,6.773,28.228,31.489,73.315,671.068,5.295,0.014,Healthy,0
2026-06-20 09:00:00,CATTLE-012,36,38.728,65.93,16.504,74.177,6.977,31.247,30.538,74.919,712.914,4.776,0.033,Healthy,0
2026-06-20 10:00:00,CATTLE-012,36,38.625,68.474,18.714,83.396,7.004,32.521,30.86,71.492,705.164,5.115,0.048,Healthy,0
2026-06-20 11:00:00,CATTLE-012,36,38.821,69.896,17.956,77.209,6.95,30.421,30.967,67.913,606.416,4.322,0.023,Healthy,0
2026-06-20 12:00:00,CATTLE-012,36,38.674,67.188,18.678,82.666,7.151,32.29,30.501,68.76,603.782,3.868,0.047,Healthy,0
2026-06-20 13:00:00,CATTLE-012,36,38.72,67.395,17.036,76.352,6.946,33.513,33.305,64.914,585.837,3.27,0.04,Healthy,0
2026-06-20 14:00:00,CATTLE-012,36,38.751,70.314,18.534,91.561,6.93,30.979,31.269,69.566,541.706,3.523,0.021,Healthy,0
2026-06-20 15:00:00,CATTLE-012,36,38.681,68.899,15.975,81.304,6.804,32.542,31.554,77.463,618.517,4.005,0.049,Healthy,0
2026-06-20 16:00:00,CATTLE-012,36,38.678,71.373,16.79,75.882,6.879,30.152,30.575,75.38,595.518,3.602,0.063,Healthy,0
2026-06-20 17:00:00,CATTLE-012,36,38.605,71.509,19.868,76.976,6.394,29.87,28.919,73.823,501.609,3.251,0.023,Healthy,0
2026-06-20 18:00:00,CATTLE-012,36,38.599,70.982,17.525,78.884,6.654,29.94,29.059,79.88,553.653,2.118,0.033,Healthy,0
2026-06-20 19:00:00,CATTLE-012,36,38.629,78.857,19.437,80.149,6.595,30.087,27.077,79.16,516.617,3.664,0.037,Healthy,0
2026-06-20 20:00:00,CATTLE-012,36,38.547,69.331,20.281,68.411,6.568,28.46,25.198,78.062,637.065,2.28,0.021,Healthy,0
2026-06-20 21:00:00,CATTLE-012,36,38.542,73.129,19.402,57.206,6.571,27.151,25.981,82.59,577.532,2.653,0.008,Healthy,0
2026-06-20 22:00:00,CATTLE-012,36,38.621,72.977,21.187,64.385,6.602,28.922,25.309,87.241,593.333,2.63,0.024,Healthy,0
2026-06-20 23:00:00,CATTLE-012,36,38.459,71.603,19.069,57.118,6.255,29.001,23.451,82.549,689.301,2.442,0.032,Healthy,0
2026-06-21 00:00:00,CATTLE-012,37,38.473,79.349,22.542,52.185,6.127,29.201,23.666,88.969,672.376,2.744,0.058,Healthy,0
2026-06-21 01:00:00,CATTLE-012,37,38.529,77.011,21.767,51.97,6.283,28.178,22.931,86.634,634.192,2.33,0.048,Healthy,0
2026-06-21 02:00:00,CATTLE-012,37,38.48,72.45,17.584,65.734,6.315,30.202,24.413,88.254,796.728,3.718,0.033,Healthy,0
2026-06-21 03:00:00,CATTLE-012,37,38.552,73.631,19.006,72.516,6.05,28.725,25.252,76.777,847.796,3.503,0.028,Healthy,0
2026-06-21 04:00:00,CATTLE-012,37,38.662,68.795,19.87,70.063,6.674,29.215,27.134,82.283,645.742,3.964,0.014,Healthy,0
2026-06-21 05:00:00,CATTLE-012,37,38.652,71.27,18.89,70.815,6.844,29.614,26.394,78.127,762.16,3.558,0.026,Healthy,0
2026-06-21 06:00:00,CATTLE-012,37,38.608,75.779,20.891,66.817,6.885,31.344,28.782,71.688,822.926,4.666,0.026,Healthy,0
2026-06-21 07:00:00,CATTLE-012,37,38.661,65.876,17.428,72.35,6.911,31.267,30.778,75.701,902.374,4.103,0.027,Healthy,0
2026-06-21 08:00:00,CATTLE-012,37,38.705,72.02,19.543,69.126,7.053,30.092,30.719,69.75,793.707,5.066,0.016,Healthy,0
2026-06-21 09:00:00,CATTLE-012,37,38.534,69.543,17.394,65.49,6.866,29.322,29.433,73.095,744.628,3.965,0.034,Healthy,0
2026-06-21 10:00:00,CATTLE-012,37,38.69,73.106,18.962,73.35,6.934,33.185,31.688,69.445,746.747,4.207,0.025,Healthy,0
2026-06-21 11:00:00,CATTLE-012,37,38.691,68.411,16.408,79.922,7.123,29.722,30.802,70.575,672.033,3.342,0.031,Healthy,0
2026-06-21 12:00:00,CATTLE-012,37,38.791,68.182,16.977,70.627,6.998,31.145,30.904,69.365,585.716,3.585,0.013,Healthy,0
2026-06-21 13:00:00,CATTLE-012,37,38.675,68.387,16.301,70.284,7.138,30.805,31.413,65.381,632.558,4.494,0.044,Healthy,0
2026-06-21 14:00:00,CATTLE-012,37,38.745,72.398,16.938,74.21,7.092,30.386,30.49,68.32,502.469,3.387,0.047,Healthy,0
2026-06-21 15:00:00,CATTLE-012,37,38.741,68.601,19.423,84.04,6.669,30.833,31.442,70.565,551.048,3.457,0.045,Healthy,0
2026-06-21 16:00:00,CATTLE-012,37,38.602,66.907,18.567,76.303,6.717,29.391,28.57,75.967,634.316,3.11,0.031,Healthy,0
2026-06-21 17:00:00,CATTLE-012,37,38.608,68.384,19.376,63.379,7.298,30.787,28.078,74.861,476.075,2.848,0.05,Healthy,0
2026-06-21 18:00:00,CATTLE-012,37,38.711,75.381,19.993,71.481,6.697,28.916,27.86,77.489,606.894,3.715,0.036,Healthy,0
2026-06-21 19:00:00,CATTLE-012,37,38.601,70.828,19.154,67.856,6.826,28.255,26.426,77.353,579.824,3.167,0.006,Healthy,0
2026-06-21 20:00:00,CATTLE-012,37,38.562,73.568,17.536,69.5,6.42,31.55,27.165,80.804,506.093,1.931,0.02,Healthy,0
2026-06-21 21:00:00,CATTLE-012,37,38.664,74.485,19.816,66.129,6.407,29.78,25.347,83.543,695.472,2.514,0.047,Healthy,0
2026-06-21 22:00:00,CATTLE-012,37,38.558,76.589,21.898,55.423,6.712,28.037,25.758,83.086,580.808,2.616,0.046,Healthy,0
2026-06-21 23:00:00,CATTLE-012,37,38.477,74.499,20.974,59.403,6.468,29.091,24.536,84.989,626.676,2.038,0.056,Healthy,0
2026-06-22 00:00:00,CATTLE-012,38,38.647,71.49,19.195,56.985,6.267,27.401,25.327,85.791,659.963,2.685,0.018,Healthy,0
2026-06-22 01:00:00,CATTLE-012,38,38.502,77.265,22.521,54.771,6.473,27.15,24.834,85.973,681.815,3.218,0.027,Healthy,0
2026-06-22 02:00:00,CATTLE-012,38,38.474,77.282,18.578,60.592,6.048,28.507,24.977,80.865,679.092,2.746,0.013,Healthy,0
2026-06-22 03:00:00,CATTLE-012,38,38.426,73.466,21.196,56.346,6.116,27.232,26.623,76.793,747.854,3.36,0.037,Healthy,0
2026-06-22 04:00:00,CATTLE-012,38,38.41,70.296,18.619,68.246,6.585,29.298,26.587,83.676,660.046,4.464,0.009,Healthy,0
2026-06-22 05:00:00,CATTLE-012,38,38.466,70.173,19.351,69.126,6.578,29.201,28.548,77.667,793.508,3.868,0.023,Healthy,0
2026-06-22 06:00:00,CATTLE-012,38,38.502,69.802,18.54,68.036,6.583,30.633,28.311,76.896,607.91,4.55,0.0,Healthy,0
2026-06-22 07:00:00,CATTLE-012,38,38.637,72.618,19.027,69.366,6.718,28.957,27.434,75.705,730.946,3.33,0.078,Healthy,0
2026-06-22 08:00:00,CATTLE-012,38,38.727,70.108,19.036,86.057,6.716,29.407,29.584,75.919,820.763,3.99,0.046,Healthy,0
2026-06-22 09:00:00,CATTLE-012,38,38.735,67.617,19.179,68.681,6.918,30.092,30.452,67.52,733.947,4.804,0.012,Healthy,0
2026-06-22 10:00:00,CATTLE-012,38,38.651,68.808,19.312,84.524,6.908,30.564,31.676,75.27,660.113,4.123,0.009,Healthy,0
2026-06-22 11:00:00,CATTLE-012,38,38.792,68.44,18.25,83.526,6.84,30.642,30.974,73.128,764.91,4.607,0.043,Healthy,0
2026-06-22 12:00:00,CATTLE-012,38,38.651,68.679,16.107,85.712,6.562,30.903,30.55,71.402,682.547,4.653,0.034,Healthy,0
2026-06-22 13:00:00,CATTLE-012,38,38.716,69.585,18.013,78.13,7.172,32.375,30.565,64.643,606.13,3.805,0.019,Healthy,0
2026-06-22 14:00:00,CATTLE-012,38,38.658,63.8,17.87,83.978,7.069,31.215,30.953,71.797,505.023,3.658,0.024,Healthy,0
2026-06-22 15:00:00,CATTLE-012,38,38.702,67.177,18.551,74.722,6.842,32.963,30.026,76.867,594.039,3.998,0.017,Healthy,0
2026-06-22 16:00:00,CATTLE-012,38,38.629,72.294,16.06,76.349,6.839,32.044,30.306,69.75,578.81,3.57,0.047,Healthy,0
2026-06-22 17:00:00,CATTLE-012,38,38.605,68.405,19.184,73.796,7.121,30.172,29.4,73.142,523.564,3.236,0.043,Healthy,0
2026-06-22 18:00:00,CATTLE-012,38,38.624,70.426,20.572,74.078,6.719,28.744,27.422,76.697,552.472,3.554,0.022,Healthy,0
2026-06-22 19:00:00,CATTLE-012,38,38.568,71.284,20.32,57.107,6.671,31.704,26.72,79.356,526.692,2.337,0.035,Healthy,0
2026-06-22 20:00:00,CATTLE-012,38,38.626,75.596,22.165,61.442,6.454,28.76,25.929,84.292,532.832,3.616,0.031,Healthy,0
2026-06-22 21:00:00,CATTLE-012,38,38.663,75.133,19.509,56.77,6.576,29.17,24.663,85.81,601.516,2.629,0.029,Healthy,0
2026-06-22 22:00:00,CATTLE-012,38,38.647,75.045,20.927,59.448,6.305,27.266,24.573,84.566,599.599,2.962,0.026,Healthy,0
2026-06-22 23:00:00,CATTLE-012,38,38.509,77.178,19.973,65.01,6.201,29.097,24.364,83.448,668.279,3.829,0.026,Healthy,0
2026-06-23 00:00:00,CATTLE-012,39,38.506,75.394,19.163,66.823,6.283,27.053,24.583,85.094,669.514,3.025,0.04,Healthy,0
2026-06-23 01:00:00,CATTLE-012,39,38.606,79.349,19.663,60.622,6.209,29.816,24.165,85.006,736.309,4.189,0.049,Healthy,0
2026-06-23 02:00:00,CATTLE-012,39,38.606,76.061,20.474,73.967,6.276,27.852,24.161,83.793,692.429,3.442,0.055,Healthy,0
2026-06-23 03:00:00,CATTLE-012,39,38.584,71.478,20.839,63.817,6.206,27.06,25.484,87.172,700.829,3.384,0.003,Healthy,0
2026-06-23 04:00:00,CATTLE-012,39,38.544,71.52,18.691,66.245,6.323,28.58,26.44,81.776,792.54,3.659,0.034,Healthy,0
2026-06-23 05:00:00,CATTLE-012,39,38.569,76.445,18.897,63.98,6.779,29.053,26.07,83.877,695.942,4.322,0.0,Healthy,0
2026-06-23 06:00:00,CATTLE-012,39,38.708,74.612,20.271,69.108,6.726,28.944,29.296,84.831,858.319,4.592,0.041,Healthy,0
2026-06-23 07:00:00,CATTLE-012,39,38.624,68.87,17.198,74.98,6.776,29.118,30.402,70.185,643.193,3.976,0.019,Healthy,0
2026-06-23 08:00:00,CATTLE-012,39,38.581,69.324,16.387,73.76,6.722,30.028,30.107,74.376,718.202,4.755,0.025,Healthy,0
2026-06-23 09:00:00,CATTLE-012,39,38.562,69.935,17.228,76.093,6.749,31.628,30.857,73.582,607.936,5.314,0.015,Healthy,0
2026-06-23 10:00:00,CATTLE-012,39,38.77,66.643,19.576,69.74,7.394,30.342,32.445,68.879,697.611,4.988,0.042,Healthy,0
2026-06-23 11:00:00,CATTLE-012,39,38.787,72.742,19.391,78.716,7.534,31.115,30.128,66.517,624.0,5.154,0.042,Healthy,0
2026-06-23 12:00:00,CATTLE-012,39,38.733,67.785,17.39,79.964,6.994,31.048,31.003,70.501,593.658,3.7,0.036,Healthy,0
2026-06-23 13:00:00,CATTLE-012,39,38.753,67.384,18.337,76.549,6.815,30.047,30.092,69.881,661.587,3.084,0.01,Healthy,0
2026-06-23 14:00:00,CATTLE-012,39,38.737,66.617,16.709,69.704,7.129,29.794,30.375,68.989,614.82,3.689,0.039,Healthy,0
2026-06-23 15:00:00,CATTLE-012,39,38.864,69.57,17.85,70.197,6.502,32.887,30.831,71.005,654.299,3.13,0.036,Healthy,0
2026-06-23 16:00:00,CATTLE-012,39,38.607,70.897,17.933,75.044,6.679,30.108,31.16,67.483,533.185,2.626,0.041,Healthy,0
2026-06-23 17:00:00,CATTLE-012,39,38.73,70.345,18.259,77.049,6.54,29.305,29.584,78.119,515.052,3.307,0.0,Healthy,0
2026-06-23 18:00:00,CATTLE-012,39,38.572,70.012,20.108,61.997,6.346,28.781,27.272,76.723,543.705,2.255,0.018,Healthy,0
2026-06-23 19:00:00,CATTLE-012,39,38.539,75.287,17.451,66.542,6.649,28.154,26.502,76.592,535.498,2.554,0.036,Healthy,0
2026-06-23 20:00:00,CATTLE-012,39,38.514,76.917,20.101,57.799,6.254,29.445,25.064,86.418,565.88,2.924,0.031,Healthy,0
2026-06-23 21:00:00,CATTLE-012,39,38.615,70.497,19.983,65.482,6.585,28.913,26.266,84.856,595.178,2.923,0.039,Healthy,0
2026-06-23 22:00:00,CATTLE-012,39,38.566,76.164,21.27,41.376,6.402,30.375,25.558,83.084,655.441,1.763,0.086,Healthy,0
2026-06-23 23:00:00,CATTLE-012,39,38.59,70.848,20.106,56.877,6.27,26.982,23.018,85.087,631.267,2.948,0.027,Healthy,0
2026-06-24 00:00:00,CATTLE-012,40,38.558,75.566,21.221,59.293,6.254,29.763,23.636,84.631,659.268,1.744,0.048,Healthy,0
2026-06-24 01:00:00,CATTLE-012,40,38.441,75.8,21.086,57.718,6.375,27.923,24.178,86.628,693.047,2.525,0.029,Healthy,0
2026-06-24 02:00:00,CATTLE-012,40,38.574,74.071,19.781,66.658,6.404,29.091,24.481,87.578,734.431,3.448,0.01,Healthy,0
2026-06-24 03:00:00,CATTLE-012,40,38.484,72.658,19.142,63.756,6.481,27.765,25.073,87.761,763.795,3.847,0.033,Healthy,0
2026-06-24 04:00:00,CATTLE-012,40,38.555,74.159,19.373,66.953,6.502,29.878,25.631,88.188,755.2,3.534,0.044,Healthy,0
2026-06-24 05:00:00,CATTLE-012,40,38.635,74.776,21.243,64.305,6.686,30.863,27.826,78.579,740.915,4.657,0.035,Healthy,0
2026-06-24 06:00:00,CATTLE-012,40,38.581,71.133,19.123,68.97,6.84,28.668,29.378,79.959,696.29,4.285,0.037,Healthy,0
2026-06-24 07:00:00,CATTLE-012,40,38.721,65.311,16.934,73.909,6.821,30.432,29.241,71.907,794.857,4.582,0.035,Healthy,0
2026-06-24 08:00:00,CATTLE-012,40,38.606,69.491,18.87,74.793,6.859,32.825,28.104,71.797,847.554,4.699,0.024,Healthy,0
2026-06-24 09:00:00,CATTLE-012,40,38.689,69.345,19.245,72.43,7.152,29.901,30.497,73.268,724.533,4.821,0.044,Healthy,0
2026-06-24 10:00:00,CATTLE-012,40,38.706,69.03,17.379,69.317,6.715,33.516,29.702,70.214,653.907,4.12,0.035,Healthy,0
2026-06-24 11:00:00,CATTLE-012,40,38.641,69.792,17.392,73.923,7.01,32.122,31.62,67.894,696.997,4.041,0.033,Healthy,0
2026-06-24 12:00:00,CATTLE-012,40,38.715,65.694,18.555,74.65,6.554,31.138,31.858,70.814,733.007,4.862,0.049,Healthy,0
2026-06-24 13:00:00,CATTLE-012,40,38.725,72.264,18.296,75.206,6.905,30.866,30.819,70.983,612.225,3.059,0.043,Healthy,0
2026-06-24 14:00:00,CATTLE-012,40,38.64,69.232,16.378,75.319,6.892,30.055,30.269,61.366,625.112,3.173,0.029,Healthy,0
2026-06-24 15:00:00,CATTLE-012,40,38.79,69.766,17.771,78.825,6.803,30.646,29.974,70.928,507.842,2.996,0.042,Healthy,0
2026-06-24 16:00:00,CATTLE-012,40,38.66,65.576,19.368,74.979,7.291,29.308,29.229,74.876,497.641,3.72,0.031,Healthy,0
2026-06-24 17:00:00,CATTLE-012,40,38.569,71.74,18.762,64.661,6.742,32.784,27.893,73.104,535.736,3.481,0.024,Healthy,0
2026-06-24 18:00:00,CATTLE-012,40,38.669,70.613,18.188,76.283,6.361,29.894,27.34,76.021,549.286,2.488,0.042,Healthy,0
2026-06-24 19:00:00,CATTLE-012,40,38.752,69.544,18.948,63.134,6.563,30.999,26.8,78.849,580.27,2.801,0.023,Healthy,0
2026-06-24 20:00:00,CATTLE-012,40,38.541,69.556,18.354,68.905,6.197,29.199,26.142,77.304,607.65,1.718,0.033,Healthy,0
2026-06-24 21:00:00,CATTLE-012,40,38.484,75.247,21.047,65.281,6.354,28.85,25.504,84.674,531.943,2.395,0.032,Healthy,0
2026-06-24 22:00:00,CATTLE-012,40,38.609,75.847,20.0,60.411,6.265,29.088,24.487,83.794,573.982,2.128,0.033,Healthy,0
2026-06-24 23:00:00,CATTLE-012,40,38.499,76.893,21.556,60.814,6.675,29.733,24.487,83.708,669.532,2.326,0.055,Healthy,0
2026-06-25 00:00:00,CATTLE-012,41,38.42,76.124,20.96,62.542,6.338,26.819,23.643,82.05,713.861,2.074,0.032,Healthy,0
